REFERENCE: doi,FORMULA,PROPERTY: Type of phases,PROPERTY: Single/Multiphase,PROPERTY: synthesis method,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: comment,Unnamed: 19,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Ni,Pd,Re,Sc,Si,Ta,Ti,V,W,Y,Zn,Zr,Density_g_cc_ROM,VEC,Pugh_Ratio,Cauchy_Pressure,YS_1300C_MPa,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,THCD_25C_W_mK,ST_LT_TIMEOUT
10.1016/j.actamat.2018.12.012,Al0.1CoCrFeNi,FCC,S,CR + A,20,,,T,25.0,711 $\pm$ 40,928 $\pm$ 35,30.3 $\pm$ 3.7,,,,,,,,0.0,0.024390243902439,0.0,0.0,0.0,0.2439024390243902,0.2439024390243902,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.073658536585366,8.121951219512196,1.9856711915535448,47.6878048780488,28.471447548757503,1699.364011793166,1708.0175690591811,1426.2140117931658,1434.8675690591813,,False
10.1016/j.actamat.2018.12.012,Al0.1CoCrFeNi,FCC,S,CR + A,7,,,T,25.0,356 $\pm$ 13,,42.4 $\pm$ 0.6,,,,,,,,0.0,0.024390243902439,0.0,0.0,0.0,0.2439024390243902,0.2439024390243902,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2439024390243902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.073658536585366,8.121951219512196,1.9856711915535448,47.6878048780488,28.471447548757503,1699.364011793166,1708.0175690591811,1426.2140117931658,1434.8675690591813,,False
10.1016/j.msea.2018.10.094,CoCrFeMnNi,FCC,S,CR + A,0.5,,,T,25.0,1120,,1.1,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.msea.2018.10.094,CoCrFeMnNi,FCC,S,CR + A,,,,T,-196.0,1692,,10.3,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.jallcom.2018.08.176,CrFeNi2Al,FCC + BCC + B2,M,AC,,,,T,25.0,774,1357,6.4,,,,,,,,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1080000000000005,7.4,2.0962099125364437,50.46000000000004,177.25288279450393,1532.623342075865,1595.2159332879212,1259.4733420758648,1322.0659332879213,,False
10.1016/j.jallcom.2018.08.176,CrFeNi2.1Al0.9,FCC + BCC + B2,M,AC,,,,T,25.0,610,1173,9.1,,,,,,,,0.0,0.18,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.23216,7.540000000000001,2.086802194256212,50.788000000000025,162.115950844092,1534.4989010692557,1561.5532934164082,1261.3489010692556,1288.4032934164084,,False
10.1016/j.jallcom.2018.08.176,CrFeNi2.2Al0.8,FCC + BCC + B2,M,AC,,,,T,25.0,479,956,12.7,,,,,,,,0.0,0.1599999999999999,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.356319999999998,7.679999999999999,2.077467052394728,51.116000000000014,145.06189014921944,1538.091579264641,1548.9414930177488,1264.941579264641,1275.791493017749,,False
10.1016/j.jallcom.2018.08.176,CrFeNi2.3Al0.7,FCC + BCC + B2,M,AC,,,,T,25.0,461,835,30,,,,,,,,0.0,0.1399999999999999,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48048,7.82,2.0682036503362147,51.44399999999999,126.26158087355944,1541.6404512936897,1574.245729810676,1268.4904512936896,1301.095729810676,,False
10.1016/j.jallcom.2018.08.176,CrFeNi2.4Al0.6,FCC,S,AC,,,,T,25.0,441,757,45,,,,,,,,0.0,0.12,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.60464,7.96,2.0590111642743216,51.772000000000006,105.9772339110216,1554.9930462558184,1597.072408506668,1281.8430462558185,1323.922408506668,,False
10.1016/j.actamat.2018.12.015,CrCoNi,FCC,S,CR + A,1.6,,468,T,25.0,1100,,23,,,,,,changed grain size,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.03333333333335,0.0124359026023741,1707.1868426473093,1713.1719000945925,1434.0368426473092,1440.0219000945926,,False
10.1016/j.actamat.2018.12.015,CrCoNi,FCC,S,CR + A,2.3,,326,T,25.0,597,,53,,,,,,new data,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.03333333333335,0.0124359026023741,1707.1868426473093,1713.1719000945925,1434.0368426473092,1440.0219000945926,,False
10.1016/j.actamat.2018.12.015,CrCoNi,FCC,S,CR + A,24,,223,T,25.0,346,,76,,,,,,new data,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.03333333333335,0.0124359026023741,1707.1868426473093,1713.1719000945925,1434.0368426473092,1440.0219000945926,,False
10.1038/s41467-019-08460-2,AlCoCrFeNi2.1,FCC + B2,M,CR + A,,,,T,25.0,1263,,21.4,,,,,,recorded ref value not true values; had to go to supplementary,,0.0,0.1639344262295082,0.0,0.0,0.0,0.1639344262295082,0.1639344262295082,0.0,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524591,7.704918032786886,2.150380021715528,50.157377049180354,87.7006921666278,1602.666614146467,1619.561353093343,1329.516614146467,1346.4113530933432,,False
10.1038/s41467-019-08460-2,AlCoCrFeNi2.1,FCC + B2,M,CR + A,,,,T,25.0,1154,,25,,,,,,new values,,0.0,0.1639344262295082,0.0,0.0,0.0,0.1639344262295082,0.1639344262295082,0.0,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524591,7.704918032786886,2.150380021715528,50.157377049180354,87.7006921666278,1602.666614146467,1619.561353093343,1329.516614146467,1346.4113530933432,,False
10.1038/s41467-019-08460-2,AlCoCrFeNi2.1,FCC + B2,M,CR + A,,,,T,25.0,1490,,16,,,,,,new values,,0.0,0.1639344262295082,0.0,0.0,0.0,0.1639344262295082,0.1639344262295082,0.0,0.1639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.431278688524591,7.704918032786886,2.150380021715528,50.157377049180354,87.7006921666278,1602.666614146467,1619.561353093343,1329.516614146467,1346.4113530933432,,False
10.1016/j.scriptamat.2018.11.042,CrMnFeCoNi,FCC,S,AC,,,130.2,C,25.0,210,,57,,,,,,pulled ductility off plot,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.scriptamat.2018.11.042,CrMnFeCoNi,FCC,S,CR,,,394.1,C,25.0,1150,,6,,,,,,pulled ductility off plot,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.scriptamat.2018.11.042,CrMnFeCoNi,FCC,S,CR + A,,,430.7,C,25.0,1300,,0.7,,,,,,pulled ductility off plot,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.jallcom.2018.10.230,NbTaTiV,BCC,S,SPS,24,,427.9,C,25.0,1108,,28.3,,,,,,Sintered @ 1500 C; pulled ductility off of plot,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,8.969000000000001,4.75,3.1754385964912286,105.85000000000002,110.90070431355808,2212.615487413017,2441.7193011024065,1939.465487413017,2168.5693011024064,,False
10.1016/j.jallcom.2018.10.230,NbTaTiV,BCC,S,SPS,30,,444.3,C,25.0,1308,,27.9,,,,,,Sintered @ 1600 C; pulled ductility off of plot,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,8.969000000000001,4.75,3.1754385964912286,105.85000000000002,110.90070431355808,2212.615487413017,2441.7193011024065,1939.465487413017,2168.5693011024064,,False
10.1016/j.jallcom.2018.10.230,NbTaTiV,BCC,S,SPS,38,,510.9,C,25.0,1373,,29.5,,,4800.0,,1900.0,Sintered @ 1700 C; pulled ductility off of plot,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.0,0.0,8.969000000000001,4.75,3.1754385964912286,105.85000000000002,110.90070431355808,2212.615487413017,2441.7193011024065,1939.465487413017,2168.5693011024064,,False
10.1016/j.jmst.2018.09.068,CoCrFeMnNi,FCC,S,CR + A,30,,,T,25.0,300,676,52,,,,,,changed ductility to engineering strain ,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.jmst.2018.09.068,CoCrFeMnNi,FCC,S,CR + A,0.65,,,T,25.0,800,888,39.5,,,,,,changed ductility to engineering strain ,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.jallcom.2018.10.168,FeCoCrNiMn,FCC + BCC,M,AC,0.4,,415,C,25.0,1314,,,20.3,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.jallcom.2018.10.168,FeCoCrNiMnAl0.1,FCC + BCC,M,AC,,,432,C,25.0,1631,,,12.6,,,,,,,0.0,0.0196078431372549,0.0,0.0,0.0,0.196078431372549,0.196078431372549,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.196078431372549,0.0,0.0,0.196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.955294117647058,7.901960784313724,2.1328175370728557,71.04313725490196,14.63547880233402,1561.1876819071613,1599.0379169634894,1288.0376819071612,1325.8879169634893,,False
10.1016/j.jallcom.2018.10.168,FeCoCrNiMnAl0.3,FCC + BCC,M,AC,0.2,,511,C,25.0,1836,,,4.9,,,,,,,0.0,0.0566037735849056,0.0,0.0,0.0,0.1886792452830188,0.1886792452830188,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.1886792452830188,0.0,0.0,0.1886792452830188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.756981132075472,7.716981132075472,2.157268170426065,70.1056603773585,65.09762673429404,1560.5749186647215,1598.3210156793475,1287.4249186647216,1325.1710156793474,,False
10.1016/j.jallcom.2018.10.168,FeCoCrNiMnAl0.5,FCC + BCC,M,AC,,,553,C,25.0,1932,,,3.8,,,,,,,0.0,0.0909090909090909,0.0,0.0,0.0,0.1818181818181818,0.1818181818181818,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.1818181818181818,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.57309090909091,7.545454545454546,2.1803778184034126,69.23636363636365,106.46609819421607,1554.2154963968603,1591.295156775105,1281.0654963968605,1318.145156775105,,False
10.1016/j.jallcom.2018.10.168,FeCoCrNiMnAl0.7,FCC + BCC,M,AC,0.2,,622,C,25.0,2230,,,1.69,,,,,,,0.0,0.1228070175438596,0.0,0.0,0.0,0.175438596491228,0.175438596491228,0.0,0.175438596491228,0.0,0.0,0.0,0.0,0.175438596491228,0.0,0.0,0.175438596491228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.402105263157894,7.385964912280702,2.2022538552787663,68.42807017543858,133.49106329505463,1555.8222615495038,1608.0470820955186,1282.6722615495037,1334.8970820955187,,False
10.1016/j.jallcom.2018.10.168,FeCoCrNiMnAl1,FCC + BCC,M,AC,,,684,C,25.0,,,,0,,,,,,,0.0,0.1666666666666666,0.0,0.0,0.0,0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.167,7.166666666666667,2.232962646136299,67.31666666666665,151.85449919025,1574.186499878293,1648.4483200865393,1301.036499878293,1375.2983200865392,,False
10.1007/s40843-018-9373-y,CoCrFeNi,FCC,S,A + HF,,,,T,20.0,446,664,63,,189,,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,,False
10.1007/s40843-018-9373-y,CoCrFeNi,FCC,S,A + HF,,,,T,-73.0,488,790,72,,194,,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,,False
10.1007/s40843-018-9373-y,CoCrFeNi,FCC,S,A + HF,,,,T,-196.0,590,1070,78,,204,,,,-796 corrected to -196,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,,False
10.1007/s40843-018-9373-y,CoCrFeNi,FCC,S,A + HF,,,,T,-223.0,,1152 $\pm$ 8,68.6 $\pm$ 3.3,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,,False
10.1007/s40843-018-9373-y,CoCrFeNi,FCC,S,A + HF,,,,T,-253.0,,1240 $\pm$ 40,62 $\pm$ 0.6,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,,False
10.1007/s40843-018-9373-y,CoCrFeNi,FCC,S,A + HF,,,,T,-268.8,680,1251 $\pm$ 10,61.6 $\pm$ 1.6,,221,,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,,False
10.1016/j.matdes.2019.107698,CoCrFeNi,FCC,S,AC,,,94.7,,,,,,,,,,,Pulled hardness data off plot,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.0483829314704338,1719.1925095189388,1722.3130331495768,1446.042509518939,1449.1630331495767,,False
10.1016/j.matdes.2019.107698,Al0.3CoCrFeNi,FCC,S,AC,,,117,,,,,,,,,,,Pulled hardness data off plot,,0.0,0.0697674418604651,0.0,0.0,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,1650.8163514816176,1675.7424710593043,1377.6663514816178,1402.5924710593044,,False
10.1016/j.matdes.2019.107698,Al0.6CoCrFeNi,FCC + BCC + B2,M,AC,,,228,,,,,,,,,,,Pulled hardness data off plot,,0.0,0.1304347826086956,0.0,0.0,0.0,0.2173913043478261,0.2173913043478261,0.0,0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.489565217391306,7.565217391304349,2.0649982620785545,47.52608695652174,186.58489718774263,1609.8292730871926,1621.4752745479088,1336.6792730871925,1348.325274547909,,False
10.1016/j.matdes.2019.107698,Al0.9CoCrFeNi,FCC + BCC + B2,M,AC,,,511,,,,,,,,,,,Pulled hardness data off plot,,0.0,0.183673469387755,0.0,0.0,0.0,0.2040816326530612,0.2040816326530612,0.0,0.2040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2040816326530612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.196326530612245,7.285714285714285,2.1069057104913678,47.44489795918366,215.5965210210297,1616.9448740064097,1667.4962123536209,1343.7948740064098,1394.346212353621,,False
10.1016/j.matdes.2019.107698,Al0.9CoCrFeNiTi0.5,BCC + B2 + Im,M,AC,,,623,,,,,,,,,,,Pulled hardness data off plot,,0.0,0.1666666666666666,0.0,0.0,0.0,0.1851851851851851,0.1851851851851851,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1851851851851851,0.0,0.0,0.0,0.0,0.0,0.0925925925925925,0.0,0.0,0.0,0.0,0.0,6.947222222222222,6.981481481481482,2.134673979280925,50.05185185185188,229.98105732214373,1466.0162546696831,1596.7494874116744,1192.8662546696833,1323.5994874116745,,False
10.1016/j.jmst.2018.10.009,CoCrFeMnNi,FCC,S,AC,,,,C,25.0,216,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.0249708345068535,1556.5590839061051,1594.8756466345571,1283.409083906105,1321.725646634557,,False
10.1016/j.jmst.2018.10.009,(CoCrFeMnNi)96Mo4,FCC,S,AC,,,,C,25.0,225,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.046888888888889,7.111111111111111,2.196177627880832,68.94444444444443,1263.0317902516597,1310.5823502878125,2250.328913220783,1037.4323502878124,1977.1789132207828,,False
10.1016/j.jmst.2018.10.009,(CoCrFeMnNi)92Mo8,FCC + $\sigma$,M,AC,,,,C,25.0,330,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0769230769230769,0.0769230769230769,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0769230769230769,0.6153846153846154,0.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.426307692307692,6.769230769230769,2.226729683602468,67.94615384615385,1403.4278963923682,1311.2623516300496,2414.884918694671,1038.1123516300495,2141.734918694671,,False
10.1016/j.jmst.2018.10.009,(CoCrFeMnNi)88Mo12,FCC + $\sigma$,M,AC,,,,C,25.0,560,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0588235294117647,0.7058823529411765,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.627176470588234,6.588235294117647,2.243205011619683,67.41764705882353,1309.914328129766,1311.9211460906697,2539.435679835739,1038.7711460906698,2266.285679835739,,False
10.1016/j.jmst.2018.10.009,(CoCrFeMnNi)84Mo16,FCC + $\sigma$,M,AC,,,,C,25.0,765,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0476190476190476,0.0476190476190476,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0476190476190476,0.7619047619047619,0.0,0.0476190476190476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.751523809523809,6.476190476190476,2.2535107169253505,67.09047619047618,1185.9001248481104,1312.5667625751892,2612.071680013624,1039.4167625751893,2338.9216800136237,,False
10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi,FCC + L12,M,CR,,,,T,25.0,143,400,65,,,,,,,,0.0,0.0697674418604651,0.0,0.0,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,1650.8163514816176,1675.7424710593043,1377.6663514816178,1402.5924710593044,,False
10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi,FCC + L12,M,CR + A,,,,T,25.0,471,850,45,,,,,,,,0.0,0.0697674418604651,0.0,0.0,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,1650.8163514816176,1675.7424710593043,1377.6663514816178,1402.5924710593044,,False
10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi,FCC + B2 + $\sigma$,M,CR + A,,,,T,25.0,841,1050,35,,,,,,,,0.0,0.0697674418604651,0.0,0.0,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,1650.8163514816176,1675.7424710593043,1377.6663514816178,1402.5924710593044,,False
10.1016/j.scriptamat.2018.10.023,Al0.3CoCrFeNi,FCC + BCC + B2 + $\sigma$,M,CR + A,,,,T,25.0,161,1650,7,,,,,,,,0.0,0.0697674418604651,0.0,0.0,0.0,0.2325581395348837,0.2325581395348837,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2325581395348837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.823720930232558,7.883720930232558,2.0189642596644783,47.61860465116281,109.4013305938485,1650.8163514816176,1675.7424710593043,1377.6663514816178,1402.5924710593044,,False
