REFERENCE: doi,FORMULA,PROPERTY: Type of phases,PROPERTY: Single/Multiphase,PROPERTY: synthesis method,PROPERTY: grain size ($\mu$m),PROPERTY: Exp. Density (g/cm$^3$),PROPERTY: HV,PROPERTY: Type of test,PROPERTY: Test temperature ($^\circ$C),PROPERTY: YS (MPa),PROPERTY: UTS (MPa),PROPERTY: Elongation (%),PROPERTY: Elongation plastic (%),PROPERTY: Exp. Young modulus (GPa),PROPERTY: O content (wppm),PROPERTY: N content (wppm),PROPERTY: C content (wppm),REFERENCE: comment,Unnamed: 19,Ag,Al,B,C,Ca,Co,Cr,Cu,Fe,Ga,Hf,Li,Mg,Mn,Mo,Nb,Ni,Pd,Re,Sc,Si,Ta,Ti,V,W,Y,Zn,Zr,Density_g_cc_ROM,VEC,Pugh_Ratio,Cauchy_Pressure,YS_1300C_MPa,Solidus_K_TC,Liquidus_K_TC,Solidus_C_TC,Liquidus_C_TC,THCD_25C_W_mK
10.1080/21663831.2018.1553803,Co25Cr25(FeNi)50,FCC,S,CR+A,14.9,,,T,25.0,214,612,77.3,,,,,,changed processing from A to CR + A; added grain size,,0.0,0.0,0.0,0.0,0.0,0.4807692307692308,0.4807692307692308,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019230769230769232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.039076923076925,7.557692307692308,1.8067605015501962,37.13269230769231,0.07474165877975988,,,,,
10.1080/21663831.2018.1553803,Co35Cr25(FeNi)40,FCC,S,CR+A,11.6,,,T,25.0,241,721,96.2,,,,,,changed processing from A to CR + A; added grain size,,0.0,0.0,0.0,0.0,0.0,0.5645161290322581,0.4032258064516129,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.17793548387097,7.790322580645161,1.889048199393027,38.78870967741935,0.04146956963279293,,,,,
10.1080/21663831.2018.1553803,Co45Cr25(FeNi)30,FCC,S,CR+A,10.5,,,T,25.0,299,841,76.1,,,,,,changed processing from A to CR + A; added grain size,,0.0,0.0,0.0,0.0,0.0,0.625,0.3472222222222222,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.278222222222222,7.958333333333333,1.952526086312359,39.98472222222222,0.02104627900264507,,,,,
10.1080/21663831.2018.1553803,Co55Cr25(FeNi)20,FCC  + HCP,M,CR+A,5.6,,,T,25.0,392,746,20.3,,,,,,changed processing from A to CR + A; added grain size,,0.0,0.0,0.0,0.0,0.0,0.6707317073170732,0.3048780487804878,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.354048780487807,8.085365853658537,2.0029821262370127,40.889024390243904,0.010232344106350374,,,,,
10.1080/21663831.2018.1553803,Co65Cr25(FeNi)10,FCC  + HCP,M,CR+A,6.2,,,T,25.0,482,857,13.3,,,,,,changed processing from A to CR + A; added grain size,,0.0,0.0,0.0,0.0,0.0,0.7065217391304348,0.2717391304347826,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.413391304347828,8.18478260869565,2.044050510792978,41.596739130434784,0.004850594679144623,,,,,
10.1016/j.intermet.2019.04.003,NbHfZrTi,BCC,S,CR+A,,,,,,,,,,69.7,,,,Youngs Modulus data,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,8.226500000000001,4.25,3.175438596491228,82.69999999999999,2.079748960134418,,,,,
10.1016/j.intermet.2014.11.005,NiCoCrFeMn,,,,,,,,,,,,,202,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.024970834506853574,,,,,
10.1557/adv.2017.76,NiCoCrFeMn,,,,,,,,,,,,,202.2,,,,,,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0604,8.0,2.1200523388943413,71.54,0.024970834506853574,,,,,
10.1016/j.msea.2016.05.082,NiCoFeCr,,,,,,,,,,,,,204,,,,,,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.208,8.25,1.9681626390487152,47.72500000000002,0.048382931470433814,,,,,
10.1016/j.msea.2017.04.003,NiCoFe,,,,,,,,,,,,,174,,,,,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.560666666666666,9.0,2.257340241796199,55.26666666666668,1.9149100511319756e-05,,,,,
10.1016/j.msea.2017.06.086,NiCoCr,,,,,,,,,,,,,222,,,,,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.033333333333346,0.012435902602374172,,,,,
 10.1038/ncomms10602,NiCoCr,,,,,,,,,,,,,229,,,,,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.033333333333346,0.012435902602374172,,,,,
10.1016/j.msea.2017.04.003,NiCoCr,,,,,,,,,,,,,234,,,,,,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.319333333333333,8.333333333333334,1.939393939393939,45.033333333333346,0.012435902602374172,,,,,
10.1016/j.actamat.2019.03.010,Al34Co17Cr34Cu0Fe5Ni10,,,,,,699 $\pm$ 37,,,,,,,,,,,"No mechnical data, data mostly on HV",not a review article ,0.0,0.34,0.0,0.0,0.0,0.17,0.34,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1465,5.99,2.051593926385246,41.350000000000016,236.10794286596044,,,,,
10.1016/j.actamat.2019.03.010,Al47Co14Cr15Cu5Fe13Ni6,,,,,,728 $\pm$ 42,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.14,0.15,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.593600000000001,5.76,2.358166908901688,45.495000000000026,74.0481027056707,,,,,
10.1016/j.actamat.2019.03.010,Al38Co11Cr6Cu9Fe31Ni5,,,,,,604 $\pm$ 31,,,,,,,,,,,,not a review article ,0.0,0.38,0.0,0.0,0.0,0.11,0.06,0.09,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.12674,6.459999999999999,2.400550421929393,48.97,187.57446561901187,,,,,
10.1016/j.actamat.2019.03.010,Al36Co10Cr31Cu6Fe9Ni8,,,,,,790 $\pm$ 41,,,,,,,,,,,,not a review article ,0.0,0.36,0.0,0.0,0.0,0.1,0.31,0.06,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.037400000000001,6.02,2.0996382982174424,42.02700000000001,231.24880796962103,,,,,
10.1016/j.actamat.2019.03.010,Al43Co17Cr15Cu0Fe14Ni11,,,,,,806 $\pm$ 31,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.17,0.15,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.82874,5.9399999999999995,2.315532951896589,46.387000000000015,89.80668991679323,,,,,
10.1016/j.actamat.2019.03.010,Al47Co12Cr12Cu5Fe13Ni11,,,,,,811 $\pm$ 31,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.12,0.12,0.05,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6465,5.8999999999999995,2.3993550855331467,46.92400000000002,29.06894465301573,,,,,
10.1016/j.actamat.2019.03.010,Al43Co19Cr19Cu0Fe11Ni8,,,,,,855 $\pm$ 26,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.19,0.19,0.0,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.789280000000001,5.82,2.27096897407851,44.787,114.19008976187824,,,,,
10.1016/j.actamat.2019.03.010,Al39Co10Cr31Cu5Fe8Ni7,,,,,,802 $\pm$ 18,,,,,,,,,,,,not a review article ,0.0,0.39,0.0,0.0,0.0,0.1,0.31,0.05,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.860980000000001,5.819999999999999,2.1126112904803835,41.75500000000001,213.7701559692309,,,,,
10.1016/j.actamat.2019.03.010,Al47Co13Cr13Cu5Fe12Ni10,,,,,,799 $\pm$ 42,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.13,0.13,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.63918,5.87,2.3887921022067364,46.465,33.65030648307395,,,,,
10.1016/j.actamat.2019.03.010,Al43Co20Cr22Cu0Fe8Ni7,,,,,,857 $\pm$ 43,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.2,0.22,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767480000000001,5.75,2.2397420063126114,43.714000000000006,119.66037769582287,,,,,
10.1016/j.actamat.2019.03.010,Al47Co14Cr19Cu5Fe10Ni5,,,,,,855 $\pm$ 15,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.14,0.19,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5543000000000005,5.66,2.3093727977448912,44.199000000000005,90.42206297445676,,,,,
10.1016/j.actamat.2019.03.010,Al43Co20Cr19Cu0Fe9Ni9,,,,,,816 $\pm$ 37,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.2,0.19,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.80988,5.8500000000000005,2.277496388352218,44.771000000000015,91.42816785383019,,,,,
10.1016/j.actamat.2019.03.010,Al46Co14Cr23Cu5Fe7Ni5,,,,,,811 $\pm$ 34,,,,,,,,,,,,not a review article ,0.0,0.46,0.0,0.0,0.0,0.14,0.23,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.577080000000001,5.630000000000001,2.256937609007236,43.06700000000001,106.90175351357743,,,,,
10.1016/j.actamat.2019.03.010,Al44Co14Cr22Cu5Fe9Ni6,,,,,,790 $\pm$ 48,,,,,,,,,,,,not a review article ,0.0,0.44,0.0,0.0,0.0,0.14,0.22,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.698140000000001,5.77,2.254524438003554,43.63400000000001,121.53637057741213,,,,,
10.1016/j.actamat.2019.03.010,Al43Co19Cr24Cu0Fe8Ni6,,,,,,855 $\pm$ 30,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.19,0.24,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.732400000000001,5.679999999999999,2.2122322913484713,43.11600000000001,142.06585389320213,,,,,
10.1016/j.actamat.2019.03.010,Al43Co18Cr24Cu0Fe10Ni5,,,,,,856 $\pm$ 53,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.18,0.24,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7118,5.6499999999999995,2.20602674792619,43.132,161.80715412543464,,,,,
10.1016/j.actamat.2019.03.010,Al47Co14Cr20Cu5Fe9Ni5,,,,,,859 $\pm$ 26,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.14,0.2,0.05,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.547060000000001,5.64,2.298107117169272,43.89200000000001,91.53508892412715,,,,,
10.1016/j.actamat.2019.03.010,Al43Co24Cr22Cu0Fe5Ni6,,,,,,875 $\pm$ 58,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.24,0.22,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.79818,5.7700000000000005,2.2526506335660725,43.31000000000001,92.34305310561983,,,,,
10.1016/j.actamat.2019.03.010,Al43Co25Cr22Cu0Fe5Ni5,,,,,,865 $\pm$ 39,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.25,0.22,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798100000000001,5.760000000000001,2.253988788270807,43.15800000000001,94.19939818604037,,,,,
10.1016/j.actamat.2019.03.010,Al43Co24Cr23Cu0Fe5Ni5,,,,,,868 $\pm$ 45,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.24,0.23,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.780600000000001,5.73,2.239344824629106,42.93500000000001,104.7965040043846,,,,,
10.1016/j.actamat.2019.03.010,Al43Co23Cr21Cu0Fe8Ni5,,,,,,863 $\pm$ 34,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.23,0.21,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.784820000000001,5.76,2.2570718060304635,43.632999999999996,112.08723629682737,,,,,
10.1016/j.actamat.2019.03.010,Al47Co12Cr20Cu5Fe11Ni5,,,,,,843 $\pm$ 52,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.12,0.2,0.05,0.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.52654,5.62,2.2900991657484644,44.06,109.13365750970706,,,,,
10.1016/j.actamat.2019.03.010,Al43Co15Cr17Cu5Fe14Ni6,,,,,,794 $\pm$ 35,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.15,0.17,0.05,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.796340000000001,5.93,2.3057461557408785,45.181000000000026,120.37080498077407,,,,,
10.1016/j.actamat.2019.03.010,Al42Co10Cr30Cu5Fe7Ni6,,,,,,783 $\pm$ 27,,,,,,,,,,,,not a review article ,0.0,0.42,0.0,0.0,0.0,0.1,0.3,0.05,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.702660000000002,5.67,2.1415466349882033,41.70600000000002,184.73178358451327,,,,,
10.1016/j.actamat.2019.03.010,Al47Co11Cr22Cu5Fe10Ni5,,,,,,797 $\pm$ 17,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.11,0.22,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.501800000000001,5.569999999999999,2.2640692640692643,43.53,119.33891812056152,,,,,
10.1016/j.actamat.2019.03.010,Al47Co13Cr20Cu5Fe10Ni5,,,,,,805 $\pm$ 24,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.13,0.2,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5368,5.63,2.2940970397617804,43.976000000000006,100.31108750726204,,,,,
10.1016/j.actamat.2019.03.010,Al29Co22Cr34Cu0Fe5Ni10,,,,,,699 $\pm$ 10,,,,,,,,,,,,not a review article ,0.0,0.29,0.0,0.0,0.0,0.22,0.34,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4565,6.29,2.03465151156366,41.41000000000001,241.3990453580492,,,,,
10.1016/j.actamat.2019.03.010,Al47Co7Cr16Cu9Fe16Ni5,,,,,,749 $\pm$ 26,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.07,0.16,0.09,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.54764,5.7700000000000005,2.3427531577820595,45.37200000000001,110.0565505553751,,,,,
10.1016/j.actamat.2019.03.010,Al43Co14Cr21Cu5Fe12Ni5,,,,,,828 $\pm$ 42,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.14,0.21,0.05,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.74678,5.82,2.2549263208751773,43.969,144.57529315245324,,,,,
10.1016/j.actamat.2019.03.010,Al47Co18Cr15Cu5Fe10Ni5,,,,,,849 $\pm$ 37,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.18,0.15,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.624300000000001,5.779999999999999,2.372294372294372,45.091000000000015,49.45299767420793,,,,,
10.1016/j.actamat.2019.03.010,Al47Co20Cr18Cu5Fe5Ni5,BCC+B2,M,,,,883 $\pm$ 22,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.2,0.18,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.623100000000001,5.74,2.3454772747566746,44.00200000000001,38.157718911125755,,,,,
10.1016/j.actamat.2019.03.010,Al43Co18Cr20Cu0Fe12Ni7,,,,,,864 $\pm$ 23,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.18,0.2,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7614399999999995,5.7700000000000005,2.253587196467991,44.49600000000002,137.56287808218178,,,,,
10.1016/j.actamat.2019.03.010,Al47Co17Cr16Cu5Fe10Ni5,,,,,,841 $\pm$ 37,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.17,0.16,0.05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.606800000000001,5.75,2.356284740900126,44.86800000000001,59.75715663345556,,,,,
10.1016/j.actamat.2019.03.010,Al43Co24Cr23Cu0Fe5Ni5,,,,,,868 $\pm$ 45,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.24,0.23,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.780600000000001,5.73,2.239344824629106,42.93500000000001,104.7965040043846,,,,,
10.1016/j.actamat.2019.03.010,Al43Co25Cr22Cu0Fe5Ni5,,,,,,865 $\pm$ 39,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.25,0.22,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.798100000000001,5.760000000000001,2.253988788270807,43.15800000000001,94.19939818604037,,,,,
10.1016/j.actamat.2019.03.010,Al46Co21Cr18Cu5Fe5Ni5,,,,,,840 $\pm$ 67,,,,,,,,,,,,not a review article ,0.0,0.46,0.0,0.0,0.0,0.21,0.18,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6851,5.8,2.3411785682446298,44.01400000000001,40.64065420581564,,,,,
10.1016/j.actamat.2019.03.010,Al43Co22Cr22Cu0Fe8Ni5,,,,,,882 $\pm$ 22,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.22,0.22,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.767320000000001,5.7299999999999995,2.24239302149873,43.410000000000004,122.73219396927315,,,,,
10.1016/j.actamat.2019.03.010,Al43Co22Cr23Cu0Fe7Ni5,BCC+B2,M,,,,883 $\pm$ 47,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.22,0.23,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.760080000000001,5.710000000000001,2.231690008379076,43.10300000000001,123.63187587867928,,,,,
10.1016/j.actamat.2019.03.010,Al43Co20Cr21Cu0Fe9Ni7,,,,,,828 $\pm$ 48,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.2,0.21,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.774720000000001,5.77,2.2505124627495565,44.02100000000001,118.54049304081663,,,,,
10.1016/j.actamat.2019.03.010,Al43Co22Cr25Cu0Fe5Ni5,,,,,,848 $\pm$ 27,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.22,0.25,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7456000000000005,5.67,2.210548630543543,42.489000000000004,125.23819644835595,,,,,
10.1016/j.actamat.2019.03.010,Al47Co19Cr19Cu5Fe5Ni5,,,,,,878 $\pm$ 25,,,,,,,,,,,,not a review article ,0.0,0.47,0.0,0.0,0.0,0.19,0.19,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.605600000000001,5.71,2.329782512205948,43.77900000000001,47.697091318782256,,,,,
10.1016/j.actamat.2019.03.010,Al43Co29Cr18Cu0Fe5Ni5,,,,,,782 $\pm$ 49,,,,,,,,,,,,not a review article ,0.0,0.43,0.0,0.0,0.0,0.29,0.18,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8681,5.880000000000001,2.3142705851204664,44.05000000000001,50.52274483762107,,,,,
10.1016/j.msea.2019.01.112,Co20.6Cr19.9Fe19.5Ni20.9Mn19.1,BCC,S,CR+A,,,,T,25.0,1290,1415,1.1,,,,,,,not a review article ,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,0.19899999999999998,0.0,0.195,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080222000000001,8.035,2.1187889785275824,70.58250000000002,0.022008755300749413,,,,,
10.1016/j.msea.2019.01.112,Co20.6Cr19.9Fe19.5Ni20.9Mn19.1,FCC + BCC + $\sigma$,M,CR+A,1.3 $\pm$ 0.7,,,T,25.0,1135,1260,1.8,,,,,,fixed grain size; wrong unit,,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,0.19899999999999998,0.0,0.195,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080222000000001,8.035,2.1187889785275824,70.58250000000002,0.022008755300749413,,,,,
10.1016/j.msea.2019.01.112,Co20.6Cr19.9Fe19.5Ni20.9Mn19.1,FCC + BCC + $\sigma$,M,CR+A,2 $\pm$ 0.9,,,T,25.0,585,815,31.7,,,,,,fixed grain size; wrong unit,,0.0,0.0,0.0,0.0,0.0,0.20600000000000002,0.19899999999999998,0.0,0.195,0.0,0.0,0.0,0.0,0.191,0.0,0.0,0.209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.080222000000001,8.035,2.1187889785275824,70.58250000000002,0.022008755300749413,,,,,
